author_name|id|author_order
Yuan Zhu|https://doi.org/10.1007/978-3-662-53416-8_12|middle
Hong Yang|https://doi.org/10.1007/978-3-662-53416-8_12|last
Kostas Stefanidis|https://doi.org/10.1007/978-3-642-41221-9_6|first
Eirini Ntoutsi|https://doi.org/10.1007/978-3-642-41221-9_6|middle
Mihalis Petropoulos|https://doi.org/10.1007/978-3-642-41221-9_6|middle
Kjetil Nørvåg|https://doi.org/10.1007/978-3-642-41221-9_6|middle
Hans-Peter Kriegel|https://doi.org/10.1007/978-3-642-41221-9_6|last
Sidney Tsang|https://doi.org/10.1007/978-3-642-37574-3_7|first
Yun Sing Koh|https://doi.org/10.1007/978-3-642-37574-3_7|middle
Gillian Dobbie|https://doi.org/10.1007/978-3-642-37574-3_7|last
Abhirup Chakraborty|https://doi.org/10.1007/978-3-642-35332-1_2|first
Ajit Singh|https://doi.org/10.1007/978-3-642-35332-1_2|last
Anne V. D. M. Kayem|https://doi.org/10.1007/978-3-662-58384-5_2|first
C. T. Vester|https://doi.org/10.1007/978-3-662-58384-5_2|middle
Christoph Meinel|https://doi.org/10.1007/978-3-662-58384-5_2|last
Philipp L. Rautenberg|https://doi.org/10.1007/978-3-642-23740-9_1|first
Andrey Sobolev|https://doi.org/10.1007/978-3-642-23740-9_1|middle
Andreas V. M. Herz|https://doi.org/10.1007/978-3-642-23740-9_1|middle
Thomas Wachtler|https://doi.org/10.1007/978-3-642-23740-9_1|last
Debabrota Basu|https://doi.org/10.1007/978-3-662-53455-7_5|first
Qian Lin|https://doi.org/10.1007/978-3-662-53455-7_5|middle
Weidong Chen 0004|https://doi.org/10.1007/978-3-662-53455-7_5|middle
Hoang Tam Vo|https://doi.org/10.1007/978-3-662-53455-7_5|middle
Zihong Yuan|https://doi.org/10.1007/978-3-662-53455-7_5|middle
Pierre Senellart|https://doi.org/10.1007/978-3-662-53455-7_5|middle
Stéphane Bressan|https://doi.org/10.1007/978-3-662-53455-7_5|last
Yuyang Dong|https://doi.org/10.1007/978-3-662-58384-5_1|first
Hanxiong Chen|https://doi.org/10.1007/978-3-662-58384-5_1|middle
Kazutaka Furuse|https://doi.org/10.1007/978-3-662-58384-5_1|middle
Hiroyuki Kitagawa|https://doi.org/10.1007/978-3-662-58384-5_1|last
Ayan Banerjee|https://doi.org/10.1007/978-3-662-62919-2_8|first
Anirban Kundu|https://doi.org/10.1007/978-3-662-62919-2_8|last
Suan Khai Chong|https://doi.org/10.1007/978-3-642-23074-5_5|first
Mohamed Medhat Gaber|https://doi.org/10.1007/978-3-642-23074-5_5|middle
Shonali Krishnaswamy|https://doi.org/10.1007/978-3-642-23074-5_5|middle
Seng Wai Loke|https://doi.org/10.1007/978-3-642-23074-5_5|last
Maximilien Servajean|https://doi.org/10.1007/978-3-662-48567-5_4|first
Esther Pacitti|https://doi.org/10.1007/978-3-662-48567-5_4|middle
Miguel Liroz-Gistau|https://doi.org/10.1007/978-3-662-48567-5_4|middle
Sihem Amer-Yahia|https://doi.org/10.1007/978-3-662-48567-5_4|middle
Amr El Abbadi|https://doi.org/10.1007/978-3-662-48567-5_4|last
Hassan Harb|https://doi.org/10.1007/978-3-662-48567-5_6|first
Abdallah Makhoul|https://doi.org/10.1007/978-3-662-48567-5_6|middle
David Laiymani|https://doi.org/10.1007/978-3-662-48567-5_6|middle
Oussama Bazzi|https://doi.org/10.1007/978-3-662-48567-5_6|middle
Ali Jaber|https://doi.org/10.1007/978-3-662-48567-5_6|last
Damires Souza|https://doi.org/10.1007/978-3-642-23074-5_3|first
Carlos Eduardo S. Pires|https://doi.org/10.1007/978-3-642-23074-5_3|middle
Zoubida Kedad|https://doi.org/10.1007/978-3-642-23074-5_3|middle
Patrícia Azevedo Tedesco|https://doi.org/10.1007/978-3-642-23074-5_3|middle
Ana Carolina Salgado|https://doi.org/10.1007/978-3-642-23074-5_3|last
Luiz Celso Gomes Jr.|https://doi.org/10.1007/978-3-662-46562-2_2|first
André Santanchè|https://doi.org/10.1007/978-3-662-46562-2_2|last
Dirk Draheim|https://doi.org/10.1007/978-3-642-03722-1_6|first
Willie Ng|https://doi.org/10.1007/978-3-642-16175-9_1|first
Manoranjan Dash|https://doi.org/10.1007/978-3-642-16175-9_1|last
Frederic T. Stahl|A Scalable Expressive Ensemble Learning Using Random Prism: A MapReduce Approach._|first
David May 0004|A Scalable Expressive Ensemble Learning Using Random Prism: A MapReduce Approach._|middle
Hugo Mills|A Scalable Expressive Ensemble Learning Using Random Prism: A MapReduce Approach._|middle
Max Bramer|A Scalable Expressive Ensemble Learning Using Random Prism: A MapReduce Approach._|middle
Mohamed Medhat Gaber|A Scalable Expressive Ensemble Learning Using Random Prism: A MapReduce Approach._|last
Angela Bonifati|https://doi.org/10.1007/978-3-642-54426-2_3|first
Gianvito Summa|https://doi.org/10.1007/978-3-642-54426-2_3|middle
Esther Pacitti|https://doi.org/10.1007/978-3-642-54426-2_3|middle
Fady Draidi|https://doi.org/10.1007/978-3-642-54426-2_3|last
Sumit Mishra|https://doi.org/10.1007/978-3-662-54037-4_1|first
Samrat Mondal|https://doi.org/10.1007/978-3-662-54037-4_1|middle
Sriparna Saha 0001|https://doi.org/10.1007/978-3-662-54037-4_1|last
Katerina Zamani|https://doi.org/10.1007/978-3-662-53455-7_6|first
Angelos Charalambidis|https://doi.org/10.1007/978-3-662-53455-7_6|middle
Stasinos Konstantopoulos|https://doi.org/10.1007/978-3-662-53455-7_6|middle
Nickolas Zoulis|https://doi.org/10.1007/978-3-662-53455-7_6|middle
Effrosyni Mavroudi|https://doi.org/10.1007/978-3-662-53455-7_6|last
Yuzhi Liang|https://doi.org/10.1007/978-3-662-55608-5_4|first
Pengcheng Yin|https://doi.org/10.1007/978-3-662-55608-5_4|middle
Siu-Ming Yiu|https://doi.org/10.1007/978-3-662-55608-5_4|last
Bastien Confais|https://doi.org/10.1007/978-3-662-55696-2_2|first
Adrien Lebre|https://doi.org/10.1007/978-3-662-55696-2_2|middle
Benoît Parrein|https://doi.org/10.1007/978-3-662-55696-2_2|last
Dirk Draheim|https://doi.org/10.1007/978-3-662-49214-7_1|first
Gheorghi Guzun|https://doi.org/10.1007/978-3-662-45714-6_2|first
Joel E. Tosado|https://doi.org/10.1007/978-3-662-45714-6_2|middle
Guadalupe Canahuate|https://doi.org/10.1007/978-3-662-45714-6_2|last
Flavio Ferrarotti|https://doi.org/10.1007/978-3-642-41221-9_3|first
Sven Hartmann|https://doi.org/10.1007/978-3-642-41221-9_3|middle
Sebastian Link|https://doi.org/10.1007/978-3-642-41221-9_3|middle
Mauricio Marín|https://doi.org/10.1007/978-3-642-41221-9_3|middle
Emir Muñoz|https://doi.org/10.1007/978-3-642-41221-9_3|last
Amjad Rattrout|https://doi.org/10.1007/978-3-662-64553-6_4|first
Rashid Jayousi|https://doi.org/10.1007/978-3-662-64553-6_4|middle
Karim Benouaret|https://doi.org/10.1007/978-3-662-64553-6_4|middle
Anis Tissaoui|https://doi.org/10.1007/978-3-662-64553-6_4|middle
Djamal Benslimane|https://doi.org/10.1007/978-3-662-64553-6_4|last
Minyar Sassi|https://doi.org/10.1007/978-3-642-28148-8_1|first
Oussama Tlili|https://doi.org/10.1007/978-3-642-28148-8_1|middle
Habib Ounelli|https://doi.org/10.1007/978-3-642-28148-8_1|last
Dominik Kalisch|https://doi.org/10.1007/978-3-662-53416-8_3|first
Steffen Braun|https://doi.org/10.1007/978-3-662-53416-8_3|middle
Alanus von Radecki|https://doi.org/10.1007/978-3-662-53416-8_3|last
Hasan Jamil|https://doi.org/10.1007/978-3-642-23740-9_8|first
Rituraj Singh|https://doi.org/10.1007/978-3-662-64148-4_2|first
Loïc Hélouët|https://doi.org/10.1007/978-3-662-64148-4_2|middle
Zoltán Miklós 0001|https://doi.org/10.1007/978-3-662-64148-4_2|last
Fabien Duchateau|https://doi.org/10.1007/978-3-662-49534-6_5|first
Zohra Bellahsene|https://doi.org/10.1007/978-3-662-49534-6_5|last
Mohamad Kanaan|https://doi.org/10.1007/978-3-662-62386-2_3|first
Rémy Cazabet|https://doi.org/10.1007/978-3-662-62386-2_3|middle
Hamamache Kheddouci|https://doi.org/10.1007/978-3-662-62386-2_3|last
Weiping Qu|https://doi.org/10.1007/978-3-662-55608-5_5|first
Stefan Dessloch|https://doi.org/10.1007/978-3-662-55608-5_5|last
Imene Mami|https://doi.org/10.1007/978-3-642-41221-9_5|first
Zohra Bellahsene|https://doi.org/10.1007/978-3-642-41221-9_5|middle
Remi Coletta|https://doi.org/10.1007/978-3-642-41221-9_5|last
Benjamin Moreau|https://doi.org/10.1007/978-3-662-64148-4_4|first
Patricia Serrano-Alvarado|https://doi.org/10.1007/978-3-662-64148-4_4|last
Meisong Wang|https://doi.org/10.1007/978-3-662-46703-9_6|first
Prem Prakash Jayaraman|https://doi.org/10.1007/978-3-662-46703-9_6|middle
Rajiv Ranjan|https://doi.org/10.1007/978-3-662-46703-9_6|middle
Karan Mitra|https://doi.org/10.1007/978-3-662-46703-9_6|middle
Miranda Zhang|https://doi.org/10.1007/978-3-662-46703-9_6|middle
Eddie Li|https://doi.org/10.1007/978-3-662-46703-9_6|middle
Samee Ullah Khan|https://doi.org/10.1007/978-3-662-46703-9_6|middle
Mukkaddim Pathan|https://doi.org/10.1007/978-3-662-46703-9_6|middle
Dimitrios Georgakopoulos|https://doi.org/10.1007/978-3-662-46703-9_6|last
Petra Budíková|https://doi.org/10.1007/978-3-662-55696-2_5|first
Michal Batko|https://doi.org/10.1007/978-3-662-55696-2_5|middle
Pavel Zezula|https://doi.org/10.1007/978-3-662-55696-2_5|last
Sumita Barahmand|https://doi.org/10.1007/978-3-662-49534-6_1|first
Shahram Ghandeharizadeh|https://doi.org/10.1007/978-3-662-49534-6_1|last
Gisele da Silva Craveiro|https://doi.org/10.1007/978-3-662-53416-8_7|first
Jose P. Alcazar|https://doi.org/10.1007/978-3-662-53416-8_7|middle
Andrés M. R. Martano|https://doi.org/10.1007/978-3-662-53416-8_7|last
Klaus-Dieter Schewe|https://doi.org/10.1007/978-3-662-46485-4_2|first
Verena Geist|https://doi.org/10.1007/978-3-662-46485-4_2|middle
Christa Illibauer|https://doi.org/10.1007/978-3-662-46485-4_2|middle
Felix Kossak|https://doi.org/10.1007/978-3-662-46485-4_2|middle
Christine Natschläger-Carpella|https://doi.org/10.1007/978-3-662-46485-4_2|middle
Theodorich Kopetzky|https://doi.org/10.1007/978-3-662-46485-4_2|middle
Jan Kubovy|https://doi.org/10.1007/978-3-662-46485-4_2|middle
Bernhard Freudenthaler|https://doi.org/10.1007/978-3-662-46485-4_2|middle
Thomas Ziebermayr|https://doi.org/10.1007/978-3-662-46485-4_2|last
Emmanuelle Anceaume|https://doi.org/10.1007/978-3-662-55696-2_1|first
Yann Busnel|https://doi.org/10.1007/978-3-662-55696-2_1|last
Hendrik Decker|https://doi.org/10.1007/978-3-662-55947-5_7|first
Simone Fischer-Hübner|https://doi.org/10.1007/978-3-642-03722-1_8|first
Steven Furnell|https://doi.org/10.1007/978-3-642-03722-1_8|middle
Costas Lambrinoudakis|https://doi.org/10.1007/978-3-642-03722-1_8|last
Shariq Bashir|https://doi.org/10.1007/978-3-642-16175-9_5|first
Andreas Rauber|https://doi.org/10.1007/978-3-642-16175-9_5|last
Nguyen Quang-Hung|https://doi.org/10.1007/978-3-662-45947-8_6|first
Nam Thoai|https://doi.org/10.1007/978-3-662-45947-8_6|middle
Nguyen Thanh Son 0002|https://doi.org/10.1007/978-3-662-45947-8_6|last
Mohamed Amin Sakka|https://doi.org/10.1007/978-3-642-35332-1_4|first
Bruno Defude|https://doi.org/10.1007/978-3-642-35332-1_4|last
Guiling Wang 0002|https://doi.org/10.1007/978-3-662-58664-8_2|first
Xiaojiang Zuo|https://doi.org/10.1007/978-3-662-58664-8_2|middle
Marc Hesenius|https://doi.org/10.1007/978-3-662-58664-8_2|middle
Yao Xu|https://doi.org/10.1007/978-3-662-58664-8_2|middle
Yanbo Han|https://doi.org/10.1007/978-3-662-58664-8_2|middle
Volker Gruhn|https://doi.org/10.1007/978-3-662-58664-8_2|last
Alfio Ferrara|https://doi.org/10.1007/978-3-662-46562-2_3|first
Lorenzo Genta|https://doi.org/10.1007/978-3-662-46562-2_3|middle
Stefano Montanelli|https://doi.org/10.1007/978-3-662-46562-2_3|middle
Silvana Castano|https://doi.org/10.1007/978-3-662-46562-2_3|last
Denis Dimitrov|https://doi.org/10.1007/978-3-662-46485-4_5|first
Lisa Singh|https://doi.org/10.1007/978-3-662-46485-4_5|middle
Janet Mann|https://doi.org/10.1007/978-3-662-46485-4_5|last
Taoufik Yeferny|https://doi.org/10.1007/978-3-642-45315-1_3|first
Khedija Arour|https://doi.org/10.1007/978-3-642-45315-1_3|middle
Amel Bouzeghoub|https://doi.org/10.1007/978-3-642-45315-1_3|last
Jacques M. Bahi|https://doi.org/10.1007/978-3-642-40069-8_2|first
Mohammed Haddad 0001|https://doi.org/10.1007/978-3-642-40069-8_2|middle
Mourad Hakem|https://doi.org/10.1007/978-3-642-40069-8_2|middle
Hamamache Kheddouci|https://doi.org/10.1007/978-3-642-40069-8_2|last
Devis Bianchini|https://doi.org/10.1007/978-3-642-54426-2_5|first
Silvana Castano|https://doi.org/10.1007/978-3-642-54426-2_5|middle
Valeria De Antonellis|https://doi.org/10.1007/978-3-642-54426-2_5|middle
Alfio Ferrara|https://doi.org/10.1007/978-3-642-54426-2_5|middle
Elisa Quintarelli|https://doi.org/10.1007/978-3-642-54426-2_5|middle
Letizia Tanca|https://doi.org/10.1007/978-3-642-54426-2_5|last
Shawyun Sariri|https://doi.org/10.1007/978-3-662-53416-8_4|first
Volker Schwarzer|https://doi.org/10.1007/978-3-662-53416-8_4|middle
Dominik P. H. Kalisch|https://doi.org/10.1007/978-3-662-53416-8_4|middle
Michael Angelo|https://doi.org/10.1007/978-3-662-53416-8_4|middle
Reza Ghorbani|https://doi.org/10.1007/978-3-662-53416-8_4|last
Miguel Liroz-Gistau|https://doi.org/10.1007/978-3-642-45315-1_5|first
Reza Akbarinia|https://doi.org/10.1007/978-3-642-45315-1_5|middle
Esther Pacitti|https://doi.org/10.1007/978-3-642-45315-1_5|middle
Fábio Porto 0001|https://doi.org/10.1007/978-3-642-45315-1_5|middle
Patrick Valduriez|https://doi.org/10.1007/978-3-642-45315-1_5|last
P. Revanth Rathan|https://doi.org/10.1007/978-3-662-66146-8_6|first
P. Krishna Reddy|https://doi.org/10.1007/978-3-662-66146-8_6|middle
Anirban Mondal|https://doi.org/10.1007/978-3-662-66146-8_6|last
Kais Haddadin|https://doi.org/10.1007/978-3-642-16175-9_3|first
Tobias Lauer|https://doi.org/10.1007/978-3-642-16175-9_3|last
Fatimah Binta Abdullahi|https://doi.org/10.1007/978-3-662-49784-5_1|first
Frans Coenen|https://doi.org/10.1007/978-3-662-49784-5_1|middle
Russell Martin|https://doi.org/10.1007/978-3-662-49784-5_1|last
Richard Bache|https://doi.org/10.1007/978-3-642-16175-9_4|first
Leif Azzopardi|https://doi.org/10.1007/978-3-642-16175-9_4|last
Haitang Feng|https://doi.org/10.1007/978-3-642-45315-1_2|first
Nicolas Lumineau|https://doi.org/10.1007/978-3-642-45315-1_2|middle
Mohand-Said Hacid|https://doi.org/10.1007/978-3-642-45315-1_2|middle
Richard Domps|https://doi.org/10.1007/978-3-642-45315-1_2|last
Suan Lee|https://doi.org/10.1007/978-3-662-47804-2_1|first
Jinho Kim|https://doi.org/10.1007/978-3-662-47804-2_1|middle
Yang-Sae Moon|https://doi.org/10.1007/978-3-662-47804-2_1|middle
Wookey Lee|https://doi.org/10.1007/978-3-662-47804-2_1|last
Nguyen Quang-Hung|https://doi.org/10.1007/978-3-662-54173-9_6|first
Nguyen Thanh Son 0002|https://doi.org/10.1007/978-3-662-54173-9_6|middle
Nam Thoai|https://doi.org/10.1007/978-3-662-54173-9_6|last
Haitham Yaish|https://doi.org/10.1007/978-3-662-46703-9_1|first
Madhu Goyal|https://doi.org/10.1007/978-3-662-46703-9_1|middle
George Feuerlicht|https://doi.org/10.1007/978-3-662-46703-9_1|last
Nicoló Rivetti|https://doi.org/10.1007/978-3-662-62386-2_5|first
Yann Busnel|https://doi.org/10.1007/978-3-662-62386-2_5|middle
Leonardo Querzoni|https://doi.org/10.1007/978-3-662-62386-2_5|last
Alexandra Pomares Quimbaya|https://doi.org/10.1007/978-3-642-23074-5_6|first
Claudia Roncancio|https://doi.org/10.1007/978-3-642-23074-5_6|middle
Van-Dat Cung|https://doi.org/10.1007/978-3-642-23074-5_6|middle
María-Del-Pilar Villamil|https://doi.org/10.1007/978-3-642-23074-5_6|last
Wiem Abdelbaki|Modular Neural Networks for Extending OLAP to Prediction._|first
Sadok Ben Yahia|Modular Neural Networks for Extending OLAP to Prediction._|middle
Riadh Ben Messaoud|Modular Neural Networks for Extending OLAP to Prediction._|last
Goetz Graefe|https://doi.org/10.1007/978-3-642-16175-9_2|first
Harumi A. Kuno|https://doi.org/10.1007/978-3-642-16175-9_2|last
The Hai Pham|https://doi.org/10.1007/978-3-662-58415-6_6|first
Jesper Kristensen|https://doi.org/10.1007/978-3-662-58415-6_6|middle
Son T. Mai|https://doi.org/10.1007/978-3-662-58415-6_6|middle
Ira Assent|https://doi.org/10.1007/978-3-662-58415-6_6|middle
Jon Jacobsen|https://doi.org/10.1007/978-3-662-58415-6_6|middle
Bay Vo|https://doi.org/10.1007/978-3-662-58415-6_6|middle
Anh Le|https://doi.org/10.1007/978-3-662-58415-6_6|last
J. N. Venkatesh|https://doi.org/10.1007/978-3-662-58384-5_6|first
R. Uday Kiran|https://doi.org/10.1007/978-3-662-58384-5_6|middle
P. Krishna Reddy|https://doi.org/10.1007/978-3-662-58384-5_6|middle
Masaru Kitsuregawa|https://doi.org/10.1007/978-3-662-58384-5_6|last
Jørgen Villadsen|https://doi.org/10.1007/978-3-662-55947-5_5|first
Anders Schlichtkrull|https://doi.org/10.1007/978-3-662-55947-5_5|last
Jianneng Cao|https://doi.org/10.1007/978-3-642-45269-7_1|first
Thomas Kister|https://doi.org/10.1007/978-3-642-45269-7_1|middle
Shili Xiang|https://doi.org/10.1007/978-3-642-45269-7_1|middle
Baljeet Malhotra|https://doi.org/10.1007/978-3-642-45269-7_1|middle
Wee-Juan Tan|https://doi.org/10.1007/978-3-642-45269-7_1|middle
Kian-Lee Tan|https://doi.org/10.1007/978-3-642-45269-7_1|middle
Stéphane Bressan|https://doi.org/10.1007/978-3-642-45269-7_1|last
Adel Benaissa|https://doi.org/10.1007/978-3-662-62199-8_2|first
Soror Sahri|https://doi.org/10.1007/978-3-662-62199-8_2|middle
Mourad Ouziri|https://doi.org/10.1007/978-3-662-62199-8_2|last
Sakina Mahboubi|https://doi.org/10.1007/978-3-662-60531-8_1|first
Reza Akbarinia|https://doi.org/10.1007/978-3-662-60531-8_1|middle
Patrick Valduriez|https://doi.org/10.1007/978-3-662-60531-8_1|last
Gabriele Kern-Isberner|https://doi.org/10.1007/978-3-642-34179-3_2|first
Christoph Beierle|https://doi.org/10.1007/978-3-642-34179-3_2|middle
Marc Finthammer|https://doi.org/10.1007/978-3-642-34179-3_2|middle
Matthias Thimm|https://doi.org/10.1007/978-3-642-34179-3_2|last
Shahram Ghandeharizadeh|https://doi.org/10.1007/978-3-662-63519-3_2|first
Haoyu Huang|https://doi.org/10.1007/978-3-662-63519-3_2|middle
Hieu Nguyen|https://doi.org/10.1007/978-3-662-63519-3_2|last
Dionisis Margaris|https://doi.org/10.1007/978-3-662-55947-5_3|first
Costas Vassilakis|https://doi.org/10.1007/978-3-662-55947-5_3|last
Gabriela Montoya|https://doi.org/10.1007/978-3-642-54426-2_2|first
Luis-Daniel Ibáñez|https://doi.org/10.1007/978-3-642-54426-2_2|middle
Hala Skaf-Molli|https://doi.org/10.1007/978-3-642-54426-2_2|middle
Pascal Molli|https://doi.org/10.1007/978-3-642-54426-2_2|middle
Maria-Esther Vidal|https://doi.org/10.1007/978-3-642-54426-2_2|last
Lars Frank|https://doi.org/10.1007/978-3-642-28148-8_9|first
Rasmus Ulslev Pedersen|https://doi.org/10.1007/978-3-642-28148-8_9|last
Quang Tran Minh 0001|https://doi.org/10.1007/978-3-662-56266-6_5|first
Michel Toulouse|https://doi.org/10.1007/978-3-662-56266-6_5|last
Bernhard Thalheim|https://doi.org/10.1007/978-3-662-54054-1_4|first
Ajantha Dahanayake|https://doi.org/10.1007/978-3-662-54054-1_4|last
Li Zha|https://doi.org/10.1007/978-3-662-46335-2_2|first
Jie Zhang 0045|https://doi.org/10.1007/978-3-662-46335-2_2|middle
Wei Liu|https://doi.org/10.1007/978-3-662-46335-2_2|middle
Jian Lin 0006|https://doi.org/10.1007/978-3-662-46335-2_2|last
Béatrice Bouchou|https://doi.org/10.1007/978-3-642-34179-3_6|first
Mirian Halfeld Ferrari Alves|https://doi.org/10.1007/978-3-642-34179-3_6|middle
Maria Adriana Vidigal de Lima|https://doi.org/10.1007/978-3-642-34179-3_6|last
Sabina Surdu|https://doi.org/10.1007/978-3-642-45269-7_3|first
Yann Gripay|https://doi.org/10.1007/978-3-642-45269-7_3|middle
Vasile-Marian Scuturici|https://doi.org/10.1007/978-3-642-45269-7_3|middle
Jean-Marc Petit|https://doi.org/10.1007/978-3-642-45269-7_3|last
Yuji Yoshimura|https://doi.org/10.1007/978-3-662-53416-8_11|first
Alexander Amini|https://doi.org/10.1007/978-3-662-53416-8_11|middle
Stanislav Sobolevsky|https://doi.org/10.1007/978-3-662-53416-8_11|middle
Josep Blat|https://doi.org/10.1007/978-3-662-53416-8_11|middle
Carlo Ratti|https://doi.org/10.1007/978-3-662-53416-8_11|last
Thomas Cerqueus|https://doi.org/10.1007/978-3-642-35332-1_3|first
Sylvie Cazalens|https://doi.org/10.1007/978-3-642-35332-1_3|middle
Philippe Lamarre|https://doi.org/10.1007/978-3-642-35332-1_3|last
Jorge Martínez Gil|https://doi.org/10.1007/978-3-662-66146-8_3|first
Shaoyi Yin|https://doi.org/10.1007/978-3-662-66146-8_3|middle
Josef Küng|https://doi.org/10.1007/978-3-662-66146-8_3|middle
Franck Morvan|https://doi.org/10.1007/978-3-662-66146-8_3|last
Heri Ramampiaro|https://doi.org/10.1007/978-3-642-23740-9_4|first
Chen Li 0001|https://doi.org/10.1007/978-3-642-23740-9_4|last
Mateus S. H. Cruz|https://doi.org/10.1007/978-3-662-53455-7_1|first
Yusuke Kozawa|https://doi.org/10.1007/978-3-662-53455-7_1|middle
Toshiyuki Amagasa|https://doi.org/10.1007/978-3-662-53455-7_1|middle
Hiroyuki Kitagawa|https://doi.org/10.1007/978-3-662-53455-7_1|last
Andrea Resmini|https://doi.org/10.1007/978-3-662-62919-2_1|first
Bertil Lindenfalk|https://doi.org/10.1007/978-3-662-62919-2_1|last
Guthemberg Silvestre|https://doi.org/10.1007/978-3-662-46703-9_2|first
David Buffoni|https://doi.org/10.1007/978-3-662-46703-9_2|middle
Karine Pires|https://doi.org/10.1007/978-3-662-46703-9_2|middle
Sébastien Monnet|https://doi.org/10.1007/978-3-662-46703-9_2|middle
Pierre Sens 0001|https://doi.org/10.1007/978-3-662-46703-9_2|last
Hilda Kosorus|https://doi.org/10.1007/978-3-662-45947-8_3|first
Josef Küng|https://doi.org/10.1007/978-3-662-45947-8_3|last
Randy Julian|https://doi.org/10.1007/978-3-662-62199-8_1|first
Edward Guyot|https://doi.org/10.1007/978-3-662-62199-8_1|middle
Shaowen Zhou|https://doi.org/10.1007/978-3-662-62199-8_1|middle
Geong Sen Poh|https://doi.org/10.1007/978-3-662-62199-8_1|middle
Stéphane Bressan|https://doi.org/10.1007/978-3-662-62199-8_1|last
Nabila Berkani|https://doi.org/10.1007/978-3-662-58415-6_4|first
Ladjel Bellatreche|https://doi.org/10.1007/978-3-662-58415-6_4|middle
Laurent Guittet|https://doi.org/10.1007/978-3-662-58415-6_4|last
Klitos Christodoulou|https://doi.org/10.1007/978-3-662-57932-9_3|first
Fernando Rene Sanchez Serrano|https://doi.org/10.1007/978-3-662-57932-9_3|middle
Alvaro A. A. Fernandes|https://doi.org/10.1007/978-3-662-57932-9_3|middle
Norman W. Paton|https://doi.org/10.1007/978-3-662-57932-9_3|last
Redouane Bouhamoum|https://doi.org/10.1007/978-3-662-62386-2_4|first
Zoubida Kedad|https://doi.org/10.1007/978-3-662-62386-2_4|middle
Stéphane Lopes|https://doi.org/10.1007/978-3-662-62386-2_4|last
Abdullah Alghamdi|https://doi.org/10.1007/978-3-662-53416-8_5|first
Md. Mahbubur Rahim|https://doi.org/10.1007/978-3-662-53416-8_5|last
Olga Poppe|https://doi.org/10.1007/978-3-642-45269-7_2|first
Sandro Giessl|https://doi.org/10.1007/978-3-642-45269-7_2|middle
Elke A. Rundensteiner|https://doi.org/10.1007/978-3-642-45269-7_2|middle
François Bry|https://doi.org/10.1007/978-3-642-45269-7_2|last
Maria-Esther Vidal|https://doi.org/10.1007/978-3-662-49534-6_4|first
Simón Castillo|https://doi.org/10.1007/978-3-662-49534-6_4|middle
Maribel Acosta|https://doi.org/10.1007/978-3-662-49534-6_4|middle
Gabriela Montoya|https://doi.org/10.1007/978-3-662-49534-6_4|middle
Guillermo Palma|https://doi.org/10.1007/978-3-662-49534-6_4|last
Paola Bonfante|https://doi.org/10.1007/978-3-642-23740-9_6|first
Francesca Cordero|https://doi.org/10.1007/978-3-642-23740-9_6|middle
Stefano Ghignone|https://doi.org/10.1007/978-3-642-23740-9_6|middle
Dino Ienco|https://doi.org/10.1007/978-3-642-23740-9_6|middle
Luisa Lanfranco|https://doi.org/10.1007/978-3-642-23740-9_6|middle
Giorgio Leonardi|https://doi.org/10.1007/978-3-642-23740-9_6|middle
Rosa Meo|https://doi.org/10.1007/978-3-642-23740-9_6|middle
Stefania Montani|https://doi.org/10.1007/978-3-642-23740-9_6|middle
Luca Roversi|https://doi.org/10.1007/978-3-642-23740-9_6|middle
Alessia Visconti|https://doi.org/10.1007/978-3-642-23740-9_6|last
Oscar Pastor 0001|https://doi.org/10.1007/978-3-662-63519-3_7|first
René Noël|https://doi.org/10.1007/978-3-662-63519-3_7|middle
José Ignacio Panach|https://doi.org/10.1007/978-3-662-63519-3_7|last
Thanh An Phan|https://doi.org/10.1007/978-3-662-45947-8_4|first
Nguyen Ngoc Hai|https://doi.org/10.1007/978-3-662-45947-8_4|middle
Tran Van Hoai|https://doi.org/10.1007/978-3-662-45947-8_4|middle
Le Hong Trang|https://doi.org/10.1007/978-3-662-45947-8_4|last
Qiming Chen|https://doi.org/10.1007/978-3-642-45315-1_4|first
Meichun Hsu|https://doi.org/10.1007/978-3-642-45315-1_4|last
Heraldo Borges|https://doi.org/10.1007/978-3-662-64553-6_3|first
Reza Akbarinia|https://doi.org/10.1007/978-3-662-64553-6_3|middle
Florent Masseglia|https://doi.org/10.1007/978-3-662-64553-6_3|last
Reza Akbarinia|https://doi.org/10.1007/978-3-642-23074-5_1|first
Mounir Tlili|https://doi.org/10.1007/978-3-642-23074-5_1|middle
Esther Pacitti|https://doi.org/10.1007/978-3-642-23074-5_1|middle
Patrick Valduriez|https://doi.org/10.1007/978-3-642-23074-5_1|middle
Alexandre A. B. Lima|https://doi.org/10.1007/978-3-642-23074-5_1|last
Nagham Alhadad|https://doi.org/10.1007/978-3-662-48567-5_2|first
Patricia Serrano-Alvarado|https://doi.org/10.1007/978-3-662-48567-5_2|middle
Yann Busnel|https://doi.org/10.1007/978-3-662-48567-5_2|middle
Philippe Lamarre|https://doi.org/10.1007/978-3-662-48567-5_2|last
Imen Filali|https://doi.org/10.1007/978-3-642-23074-5_2|first
Francesco Bongiovanni|https://doi.org/10.1007/978-3-642-23074-5_2|middle
Fabrice Huet|https://doi.org/10.1007/978-3-642-23074-5_2|middle
