document|cite
https://doi.org/10.1016/j.eswax.2019.100008|https://doi.org/10.1504/IJTMCC.2017.10010537
https://doi.org/10.1016/j.eswax.2019.100008|Application Modelling in Heterogeneous Environments Using an Object Specification Language._1993
https://doi.org/10.1016/j.eswax.2019.100016|https://doi.org/10.1007/978-3-662-43505-2_70
https://doi.org/10.1016/j.eswax.2019.100003|https://doi.org/10.1007/978-3-540-39964-3_30
https://doi.org/10.1016/j.eswax.2019.100003|https://doi.org/10.1007/978-0-387-39940-9_1346
https://doi.org/10.1016/j.eswax.2020.100040|https://doi.org/10.1007/978-3-319-44960-9
https://doi.org/10.1016/j.eswax.2020.100040|https://doi.org/10.1007/978-0-387-39940-9_910
https://doi.org/10.1016/j.eswax.2020.100040|https://doi.org/10.1007/978-3-319-61949-1_19
https://doi.org/10.1016/j.eswax.2020.100033|https://doi.org/10.1007/978-1-4614-8265-9_891
https://doi.org/10.1016/j.eswax.2020.100033|https://doi.org/10.1007/978-3-540-78636-8
https://doi.org/10.1016/j.eswax.2020.100033|https://doi.org/10.1007/978-3-662-56641-1
https://doi.org/10.1016/j.eswax.2019.100006|https://doi.org/10.1007/978-3-319-98161-1_2
https://doi.org/10.1016/j.eswax.2019.100006|http://studia.complexica.net/index.php?option=com_content&view=article&id=59
https://doi.org/10.1016/j.eswax.2019.100001|https://doi.org/10.1007/978-981-13-1705-7
https://doi.org/10.1016/j.eswax.2019.100001|https://doi.org/10.1007/978-1-4939-2092-1_19
https://doi.org/10.1016/j.eswax.2019.100001|Towards CIS in Quality Management - Integration of Agents and Methods._1994
https://doi.org/10.1016/j.eswax.2020.100024|https://doi.org/10.1007/978-3-540-39964-3_67
https://doi.org/10.1016/j.eswax.2020.100024|http://studia.complexica.net/index.php?option=com_content&view=article&id=147
https://doi.org/10.1016/j.eswax.2020.100024|Une definition du calculable._1984
https://doi.org/10.1016/j.eswax.2020.100022|https://doi.org/10.1007/978-1-4614-8806-4_32
https://doi.org/10.1016/j.eswax.2020.100022|https://doi.org/10.1007/978-3-642-68599-6
https://doi.org/10.1016/j.eswax.2020.100026|https://doi.org/10.1007/3-540-36124-3_20
https://doi.org/10.1016/j.eswax.2020.100026|https://doi.org/10.1504/IJTMCC.2018.095609
https://doi.org/10.1016/j.eswax.2020.100027|https://doi.org/10.1145/1416729.1416777
http://biaa.eu/-upload/BIAA64.pdf|https://d-nb.info/953295192
http://biaa.eu/-upload/articleno1001.pdf|https://doi.org/10.1007/978-0-387-39940-9_1242
http://biaa.eu/-upload/BIAA60.pdf|https://doi.org/10.1007/3-540-60580-0
http://biaa.eu/-upload/articleno99.pdf|https://doi.org/10.1007/978-3-540-39964-3_20
Qu'est-ce qu'une machine? (II/III)._2014|https://doi.org/10.1007/b94069
Qu'est-ce qu'une machine? (II/III)._2014|https://doi.org/10.1109/COOPIS.1998.706199
«thinking»: onze minutes en onze pages._2011|https://doi.org/10.1109/ADC.2005.46
http://biaa.eu/-upload/BIAA47.pdf|https://doi.org/10.1109/COOPIS.1996.555010
http://biaa.eu/-upload/vouzzano73.pdf|https://doi.org/10.1007/978-3-642-88163-3
http://biaa.eu/-upload/BIAA74.pdf|https://doi.org/10.1007/3-540-36124-3_76
http://biaa.eu/-upload/BIAA35.pdf|https://d-nb.info/911388761
http://biaa.eu/-upload/editono74.pdf|https://d-nb.info/931483115
http://biaa.eu/-upload/vouzzano102.pdf|https://doi.org/10.1007/978-3-642-54956-4
http://biaa.eu/-upload/vouzzano102.pdf|https://doi.org/10.1007/3-540-44751-2_19
Vouzzavedibisar._2009|https://doi.org/10.1007/10722620_11
http://biaa.eu/-upload/BIAA69.pdf|https://doi.org/10.1007/3-540-36124-3_81
Bonnes propriétés et invariants d'un réseau de petri._2010|https://doi.org/10.1007/978-0-387-77268-4
Bonnes propriétés et invariants d'un réseau de petri._2010|https://doi.org/10.1007/978-0-387-39940-9_327
Définitions formelles des réseaux de petri._2009|https://d-nb.info/96173972X
http://biaa.eu/-upload/editono96.pdf|https://doi.org/10.1007/978-94-015-7744-1
http://biaa.eu/-upload/editono96.pdf|https://doi.org/10.1007/978-0-387-39940-9_812
http://biaa.eu/-upload/editono96.pdf|https://doi.org/10.1007/978-3-540-39964-3_90
http://biaa.eu/-upload/editono97.pdf|https://doi.org/10.1109/Agile.2008.44
Preambule II: Les inscrit(e)s à la journée du 30 mars 2012._2012|Adaption in Open Systems: Reflection as a Backbone._1993
http://biaa.eu/-upload/editono104.pdf|https://doi.org/10.1007/978-0-387-39940-9_642
http://biaa.eu/-upload/vouzzano81.pdf|https://doi.org/10.1007/3-540-36124-3_47
http://biaa.eu/-upload/articleno95.pdf|https://doi.org/10.1007/3-540-36124-3_50
Informatique._2012|https://doi.org/10.1007/978-0-387-39940-9_521
Informatique._2012|https://doi.org/10.1007/978-3-540-69094-8
http://biaa.eu/-upload/vouzzano99.pdf|http://studia.complexica.net/index.php?option=com_content&view=article&id=142
http://biaa.eu/-upload/vouzzano99.pdf|https://doi.org/10.1007/978-0-387-39940-9_305
http://biaa.eu/-upload/BIAA70.pdf|https://doi.org/10.1007/978-3-540-30469-2_17
http://biaa.eu/-upload/vouzzano97.pdf|https://doi.org/10.1007/978-3-642-03722-1_2
http://biaa.eu/-upload/BIAA31.pdf|https://doi.org/10.1007/978-3-642-69897-2
Vouzzavedibisar._2010|http://biaa.eu/-upload/editono73.pdf
http://biaa.eu/-upload/BIAA52.pdf|https://doi.org/10.1007/978-1-4612-4922-1
http://biaa.eu/-upload/articleno96.pdf|https://doi.org/10.1007/978-0-387-39940-9_361
http://biaa.eu/-upload/articleno96.pdf|https://d-nb.info/891654135
http://biaa.eu/-upload/articleno96.pdf|http://studia.complexica.net/index.php?option=com_content&view=article&id=107
http://biaa.eu/-upload/BIAA48.pdf|https://doi.org/10.1109/COOPIS.1996.554952
http://biaa.eu/-upload/editono100.pdf|Informatique._2012
http://biaa.eu/-upload/editono100.pdf|A Group Communication Support System in a Software Development Project Based on Trouble Communication Model._1993
http://biaa.eu/-upload/BIAA53.pdf|https://doi.org/10.1109/COOPIS.1998.706234
Conservation de la généricité et de l'aléatoirité._2012|https://doi.org/10.1007/3-540-63580-7
http://biaa.eu/-upload/VOUZZA92.pdf|https://doi.org/10.1007/978-3-540-39964-3_89
http://biaa.eu/-upload/articleno971.pdf|https://doi.org/10.1007/978-3-540-30469-2_8
http://biaa.eu/-upload/editono102.pdf|https://doi.org/10.1007/978-0-387-39940-9_658
Éditorial._2011|https://doi.org/10.1007/1-4020-5695-8
http://biaa.eu/-upload/BIAA93.pdf|http://biaa.eu/-upload/editono72.pdf
http://biaa.eu/-upload/BIAA93.pdf|https://doi.org/10.1007/978-3-540-30469-2_23
http://biaa.eu/-upload/jmkno76.pdf|http://studia.complexica.net/index.php?option=com_content&view=article&id=51
Systèmes de numération et répartition._2012|https://doi.org/10.1109/COOPIS.1999.792161
http://biaa.eu/-upload/articleno1003.pdf|https://doi.org/10.1007/3-540-36124-3_20
http://biaa.eu/-upload/articleno1003.pdf|https://doi.org/10.1007/978-0-387-39940-9_355
Exemple des lecteurs et des écrivains. spécifications._2009|https://doi.org/10.1109/COOPIS.1999.792146
http://biaa.eu/-upload/articleno1042.pdf|https://doi.org/10.1007/3-540-44751-2_23
http://biaa.eu/-upload/articleno1042.pdf|http://studia.complexica.net/index.php?option=com_content&view=article&id=210%3Aimprovement-of-extreme-controls-in-the-norm-maximization-problem-on-the-reachable-set-pp-147-160
Gödelisme._2012|https://doi.org/10.1007/978-3-540-30468-5_3
http://biaa.eu/-upload/BIAA82.pdf|http://biaa.eu/-upload/BIAA12.pdf
http://biaa.eu/-upload/BIAA82.pdf|https://doi.org/10.1007/3-540-18008-7
http://biaa.eu/-upload/jmkno78.pdf|http://doi.ieeecomputersociety.org/10.1109/COOPIS.1996.10006
http://biaa.eu/-upload/jmkno78.pdf|https://d-nb.info/871441985
http://biaa.eu/-upload/editono105.pdf|https://doi.org/10.1007/3-540-36124-3_39
http://biaa.eu/-upload/articleno1051.pdf|https://doi.org/10.1109/COOPIS.1999.792158
Outils informatiques pour les sciences humaines. extrait de cours._2010|https://doi.org/10.1007/978-3-642-70289-1
Outils informatiques pour les sciences humaines. extrait de cours._2010|https://doi.org/10.1109/COOPIS.1997.613803
http://biaa.eu/-upload/articleno1041.pdf|https://doi.org/10.1145/1416729.1416781
http://biaa.eu/-upload/articleno1002.pdf|https://doi.org/10.1109/COOPIS.1997.613802
http://biaa.eu/-upload/articleno1012.pdf|https://doi.org/10.1007/978-0-387-39940-9_1257
http://biaa.eu/-upload/articleno1031.pdf|https://doi.org/10.1007/978-0-387-39940-9_261
http://biaa.eu/-upload/vouzzano101.pdf|https://doi.org/10.1007/978-1-4899-2271-7
Hommage à Edmond Bianco: De la machine universelle au traitement automatique du langage naturel._2012|http://biaa.eu/-upload/BIAA06.pdf
Qu'est-ce qu'une machine?_2012|https://doi.org/10.1007/978-0-387-39940-9_1421
http://biaa.eu/-upload/articleno81.pdf|https://d-nb.info/880936800
http://biaa.eu/-upload/BIAA91.pdf|https://doi.org/10.1007/BFb0021159
http://biaa.eu/-upload/editono73.pdf|http://biaa.eu/-upload/editono72.pdf
Exemples de suites et fonctions sous-additives._2012|https://doi.org/10.1109/NOTERE.2011.5957977
http://biaa.eu/-upload/vouzzano98.pdf|https://doi.org/10.1007/b97585
http://biaa.eu/-upload/articleno1043.pdf|https://doi.org/10.1504/IJTMCC.2014.063270
http://biaa.eu/-upload/articleno1043.pdf|https://doi.org/10.1007/978-0-387-39940-9_420
http://biaa.eu/-upload/vouzzano96.pdf|https://doi.org/10.1109/COOPIS.1997.613803
http://biaa.eu/-upload/vouzzano96.pdf|https://doi.org/10.1007/b95519
http://biaa.eu/-upload/articleno1022.pdf|https://doi.org/10.1007/978-0-387-39940-9_410
http://biaa.eu/-upload/articleno1052.pdf|Intelligent Assistance in Flexible Decisions._1993
http://biaa.eu/-upload/articleno1052.pdf|https://doi.org/10.1007/978-0-387-39940-9_296
http://biaa.eu/-upload/vouzzano94.pdf|A Semantic-Discriminated Approach to Integration of Federated Databases._1995
http://biaa.eu/-upload/vouzzano94.pdf|https://doi.org/10.1007/3-540-32366-X
https://doi.org/10.1007/978-3-642-41221-9_7|https://doi.org/10.1109/COOPIS.1998.706182
https://doi.org/10.1007/978-3-662-54054-1_1|https://doi.org/10.1007/978-1-4614-8806-4_58
https://doi.org/10.1007/978-3-662-54054-1_1|http://biaa.eu/-upload/editono100.pdf
https://doi.org/10.1007/978-3-662-54054-1_1|https://doi.org/10.1109/COOPIS.1998.706181
https://doi.org/10.1007/978-3-662-58384-5_5|https://doi.org/10.1007/978-3-662-55608-5_4
https://doi.org/10.1007/978-3-662-58384-5_5|https://doi.org/10.1007/978-0-387-39940-9_1053
https://doi.org/10.1007/978-3-662-56121-8_1|https://doi.org/10.1007/3-540-08531-9
https://doi.org/10.1007/978-3-662-46485-4_4|http://studia.complexica.net/index.php?option=com_content&view=article&id=160%3Amodeling-visual-attention-on-scenes-&catid=52%3Anumber-4&Itemid=95&lang=en
https://doi.org/10.1007/978-3-662-46485-4_4|https://doi.org/10.1007/978-3-642-39323-5
https://doi.org/10.1007/978-3-662-62919-2_6|http://biaa.eu/-upload/BIAA42.pdf
https://doi.org/10.1007/978-3-662-62919-2_6|https://doi.org/10.1007/978-1-4613-2821-6
https://doi.org/10.1007/978-3-662-47804-2_6|https://doi.org/10.1007/978-3-540-30469-2_27
https://doi.org/10.1007/978-3-662-53416-8_9|https://doi.org/10.1007/3-540-48834-0
https://doi.org/10.1007/978-3-662-53416-8_9|https://doi.org/10.1504/IJTMCC.2014.067304
https://doi.org/10.1007/978-3-662-55608-5_1|https://doi.org/10.1007/978-3-642-41221-9_6
https://doi.org/10.1007/978-3-662-55608-5_1|https://doi.org/10.1007/3-540-46440-9
https://doi.org/10.1007/978-3-662-55608-5_3|https://doi.org/10.1007/978-0-387-77268-4
https://doi.org/10.1007/978-3-662-48567-5_1|https://doi.org/10.1007/978-3-540-30469-2_36
https://doi.org/10.1007/978-3-662-60531-8_4|https://doi.org/10.1007/978-1-4614-8265-9_1190
https://doi.org/10.1007/978-3-662-60531-8_4|Query Transformation Techniques for Interoperable Query Processing in Cooperative Information Systems._1994
https://doi.org/10.1007/978-3-662-45947-8_2|https://doi.org/10.1007/978-3-540-39964-3_89
https://doi.org/10.1007/978-3-662-56121-8_4|https://doi.org/10.1007/10722620_9
https://doi.org/10.1007/978-3-662-56266-6_1|https://doi.org/10.1007/978-3-662-47804-2_6
https://doi.org/10.1007/978-3-662-56266-6_1|https://doi.org/10.1504/IJTMCC.2013.053262
https://doi.org/10.1007/978-3-662-54054-1_2|https://doi.org/10.1007/978-3-662-43505-2_44
https://doi.org/10.1007/978-3-662-54054-1_2|http://biaa.eu/-upload/BIAA35.pdf
https://doi.org/10.1007/978-3-662-64553-6_2|https://doi.org/10.1007/978-3-030-42746-7
https://doi.org/10.1007/978-3-662-46335-2_1|https://doi.org/10.1109/Agile.2008.44
https://doi.org/10.1007/978-3-662-46335-2_1|https://doi.org/10.1007/978-0-387-39940-9_1558
https://doi.org/10.1007/978-3-662-62308-4_4|https://doi.org/10.1007/978-0-387-39940-9_898
https://doi.org/10.1007/978-3-662-62308-4_4|https://doi.org/10.1007/978-3-642-17844-3
https://doi.org/10.1007/978-3-662-62308-4_4|https://doi.org/10.1109/NOTERE.2015.7293478
https://doi.org/10.1007/978-3-662-62919-2_9|http://biaa.eu/-upload/BIAA12.pdf
https://doi.org/10.1007/978-3-662-53416-8_1|https://doi.org/10.1109/NOTERE.2015.7293503
https://doi.org/10.1007/978-3-662-53416-8_1|https://d-nb.info/961225726
https://doi.org/10.1007/978-3-662-53416-8_1|https://doi.org/10.1007/978-0-387-39940-9_435
https://doi.org/10.1007/978-3-662-49175-1_2|https://doi.org/10.1007/978-1-4939-2092-1_9
https://doi.org/10.1007/978-3-662-45761-0_4|https://doi.org/10.1007/978-0-387-39940-9_830
https://doi.org/10.1007/978-3-662-56121-8_3|https://doi.org/10.1109/NOTERE.2010.5536671
https://doi.org/10.1007/978-3-662-56121-8_3|https://doi.org/10.1007/978-1-4939-0790-8_2
https://doi.org/10.1007/978-3-662-64553-6_5|https://doi.org/10.1007/3-540-36124-3_46
https://doi.org/10.1007/978-3-662-55947-5_1|https://doi.org/10.1007/978-0-387-39940-9_1331
https://doi.org/10.1007/978-3-662-54037-4_4|https://doi.org/10.1007/978-0-387-39940-9_1222
https://doi.org/10.1007/978-3-662-54037-4_4|http://www.bod.de/index.php?id=296&objk_id=220006
https://doi.org/10.1007/978-3-642-37574-3_1|https://doi.org/10.1007/978-3-540-39964-3_84
https://doi.org/10.1007/978-3-662-62919-2_3|https://d-nb.info/954828550
https://doi.org/10.1007/978-3-662-62919-2_3|https://doi.org/10.1007/978-3-642-37574-3_2
https://doi.org/10.1007/978-3-662-62919-2_3|https://doi.org/10.1007/3-540-10886-6
https://doi.org/10.1007/978-3-662-64553-6_1|https://doi.org/10.1007/3-540-58355-6
https://doi.org/10.1007/978-3-662-64553-6_1|https://d-nb.info/900263938
https://doi.org/10.1007/978-3-662-45947-8_1|Control of Collaboration within Intelligent and Cooperative Information Systems._1994
https://doi.org/10.1007/978-3-662-53455-7_4|https://doi.org/10.1145/1416729.1416776
https://doi.org/10.1007/978-3-662-53455-7_4|https://doi.org/10.1007/3-540-36124-3_30
https://doi.org/10.1007/978-3-662-53455-7_4|https://doi.org/10.1007/b94030
https://doi.org/10.1007/978-3-662-62271-1_4|https://doi.org/10.1007/978-0-387-39940-9_812
https://doi.org/10.1007/978-3-662-62271-1_4|http://u.cs.biu.ac.il/~doronp/srm.html
https://doi.org/10.1007/978-3-642-28148-8_5|https://doi.org/10.1145/1416729.1416785
https://doi.org/10.1007/978-3-662-55947-5_6|https://doi.org/10.1007/978-0-387-39940-9_1090
https://doi.org/10.1007/978-3-662-58808-6_2|https://doi.org/10.1007/978-1-4614-8806-4_74
https://doi.org/10.1007/978-3-662-58415-6_1|https://doi.org/10.1007/978-3-662-53416-8_12
https://doi.org/10.1007/978-3-642-54426-2_4|https://d-nb.info/900307455
https://doi.org/10.1007/978-3-642-54426-2_4|https://d-nb.info/989177548
https://doi.org/10.1007/978-3-662-60531-8_2|https://doi.org/10.1007/978-3-642-16175-9_1
https://doi.org/10.1007/978-3-662-60531-8_2|Process-Oriented Integration of Tools in Distributed Modeling Environments._1995
https://doi.org/10.1007/978-3-662-54054-1_3|https://doi.org/10.1007/978-1-4471-5601-7
https://doi.org/10.1007/978-3-662-54054-1_3|https://doi.org/10.1007/b97585
https://doi.org/10.1007/978-3-662-54054-1_3|https://doi.org/10.1007/978-3-540-30468-5_25
Application of Regularized Online Sequential Learning for Glucose Correction._2019|https://doi.org/10.1007/978-3-540-30469-2_47
https://doi.org/10.1007/978-3-662-46485-4_3|http://biaa.eu/-upload/BIAA06.pdf
https://doi.org/10.1007/978-3-662-46485-4_3|https://doi.org/10.1504/IJTMCC.2014.067360
https://doi.org/10.1007/978-3-662-60531-8_5|https://doi.org/10.1007/978-3-662-54054-1_5
https://doi.org/10.1007/978-3-662-60531-8_5|https://doi.org/10.1007/978-1-4939-0790-8_39
https://doi.org/10.1007/978-3-662-60531-8_5|https://doi.org/10.1007/978-0-387-39940-9_1409
https://doi.org/10.1007/978-3-662-46485-4_1|https://doi.org/10.1007/978-94-015-9540-7
https://doi.org/10.1007/978-3-662-46485-4_1|https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.534739
https://doi.org/10.1007/978-3-642-23740-9_5|https://doi.org/10.1007/BFb0020908
https://doi.org/10.1007/978-3-642-40069-8_3|https://doi.org/10.1007/978-3-642-75434-0
https://doi.org/10.1007/978-3-662-49784-5_4|https://doi.org/10.1007/3-540-36124-3_75
https://doi.org/10.1007/978-3-662-49784-5_4|https://doi.org/10.1504/IJTMCC.2014.067303
https://doi.org/10.1007/978-3-642-45315-1_1|https://doi.org/10.1007/978-3-642-77292-4
https://doi.org/10.1007/978-3-642-45315-1_1|https://doi.org/10.1109/COOPIS.1998.706188
https://doi.org/10.1007/978-3-642-45315-1_1|https://doi.org/10.1109/COOPIS.1998.706276
https://doi.org/10.1007/978-3-662-56266-6_8|https://d-nb.info/988827433
https://doi.org/10.1007/978-3-642-23074-5_7|https://doi.org/10.1109/COOPIS.1997.613822
https://doi.org/10.1007/978-3-662-58664-8_5|http://studia.complexica.net/index.php?option=com_content&view=article&id=98
https://doi.org/10.1007/978-3-662-62271-1_5|https://doi.org/10.1007/978-3-662-47804-2_5
https://doi.org/10.1007/978-3-662-62271-1_5|https://doi.org/10.1007/978-3-662-50417-8
https://doi.org/10.1007/978-3-662-58808-6_5|https://doi.org/10.1007/978-0-387-39940-9_918
https://doi.org/10.1007/978-3-662-46703-9_5|https://doi.org/10.1109/COOPIS.1998.706187
https://doi.org/10.1007/978-3-662-53416-8_6|https://doi.org/10.1007/978-3-540-30469-2_37
https://doi.org/10.1007/978-3-662-48567-5_3|https://d-nb.info/954828550
https://doi.org/10.1007/978-3-662-62271-1_1|https://doi.org/10.1145/3342428.3342695
https://doi.org/10.1007/978-3-662-49175-1_4|https://d-nb.info/956598889
https://doi.org/10.1007/978-3-662-49175-1_4|https://doi.org/10.1109/MITS.2011.942201
https://doi.org/10.1007/978-3-662-57932-9_4|CapBasED-AMS - A Framework for Capability-Based and Event-Driven Activity Management System._1995
https://doi.org/10.1007/978-3-662-57932-9_4|https://doi.org/10.1007/978-1-4939-0790-8_49
https://doi.org/10.1007/978-3-642-28148-8_3|https://doi.org/10.1007/978-3-540-30469-2_3
https://doi.org/10.1007/978-3-662-45761-0_3|https://doi.org/10.1007/978-3-540-39964-3_31
https://doi.org/10.1007/978-3-662-53416-8_12|http://editions-rnti.fr/?inprocid=1001870
https://doi.org/10.1007/978-3-662-58384-5_2|Enforcing Inter-Task Dependencies in Transactional Workflows._1995
https://doi.org/10.1007/978-3-642-23740-9_1|https://doi.org/10.1145/1416729.1416740
https://doi.org/10.1007/978-3-662-53455-7_5|https://doi.org/10.1007/978-1-4939-2092-1_32
https://doi.org/10.1007/978-3-662-62919-2_8|https://doi.org/10.1007/978-0-387-39940-9_310
https://doi.org/10.1007/978-3-662-62919-2_8|https://doi.org/10.1007/978-3-658-05270-6
https://doi.org/10.1007/978-3-662-62919-2_8|https://doi.org/10.1007/978-1-4614-8265-9_938
https://doi.org/10.1007/978-3-662-48567-5_4|http://studia.complexica.net/index.php?option=com_content&view=article&id=122
https://doi.org/10.1007/978-3-662-48567-5_4|https://d-nb.info/98665101X
https://doi.org/10.1007/978-3-662-48567-5_6|https://doi.org/10.1007/978-94-015-9540-7
https://doi.org/10.1007/978-3-662-48567-5_6|https://doi.org/10.1109/NOTERE.2010.5536718
https://doi.org/10.1007/978-3-662-46562-2_2|https://doi.org/10.1007/978-3-540-78311-4
https://doi.org/10.1007/978-3-662-46562-2_2|https://doi.org/10.1007/978-3-540-30468-5_28
https://doi.org/10.1007/978-3-642-03722-1_6|https://doi.org/10.1007/978-3-540-69262-1
https://doi.org/10.1007/978-3-642-03722-1_6|http://biaa.eu/-upload/BIAA38.pdf
https://doi.org/10.1007/978-3-642-03722-1_6|https://doi.org/10.1007/b95712
https://doi.org/10.1007/978-3-662-53455-7_6|https://doi.org/10.1007/978-3-642-69294-9
https://doi.org/10.1007/978-3-662-53455-7_6|https://doi.org/10.1007/3-540-60580-0
https://doi.org/10.1007/978-3-662-55608-5_4|https://doi.org/10.1007/3-540-10233-7
https://doi.org/10.1007/978-3-662-49214-7_1|https://doi.org/10.1007/978-0-387-39940-9_9
https://doi.org/10.1007/978-3-662-49214-7_1|http://studia.complexica.net/index.php?option=com_content&view=article&id=241%3Awhich-technologies-for-the-detection-and-alert-in-case-of-fall--pp18-29
https://doi.org/10.1007/978-3-662-64553-6_4|https://doi.org/10.1007/978-3-319-98161-1_11
https://doi.org/10.1007/978-3-642-28148-8_1|https://doi.org/10.1007/978-0-387-39940-9_733
https://doi.org/10.1007/978-3-642-28148-8_1|https://doi.org/10.1007/978-3-540-39964-3_62
https://doi.org/10.1007/978-3-662-53416-8_3|https://doi.org/10.1007/3-540-44751-2_13
https://doi.org/10.1007/978-3-662-64148-4_2|https://doi.org/10.1007/978-0-387-78881-4
https://doi.org/10.1007/978-3-662-49534-6_5|https://doi.org/10.1109/COOPIS.1998.706283
https://doi.org/10.1007/978-3-662-62386-2_3|https://doi.org/10.1007/978-1-4614-1557-2
https://doi.org/10.1007/978-3-662-62386-2_3|https://doi.org/10.1007/978-1-4614-8265-9_1090
https://doi.org/10.1007/978-3-662-64148-4_4|https://doi.org/10.1007/978-0-387-39940-9_79
https://doi.org/10.1007/978-3-662-46703-9_6|https://doi.org/10.1007/978-0-387-39940-9_310
https://doi.org/10.1007/978-3-662-46703-9_6|https://doi.org/10.1007/978-3-540-38885-2
https://doi.org/10.1007/978-3-662-55696-2_5|https://doi.org/10.1007/978-3-319-61949-1_10
https://doi.org/10.1007/978-3-662-55696-2_5|https://doi.org/10.1007/978-3-662-45761-0_1
https://doi.org/10.1007/978-3-662-53416-8_7|http://studia.complexica.net/index.php?option=com_content&view=article&id=54
https://doi.org/10.1007/978-3-662-46485-4_2|https://doi.org/10.1007/978-0-387-39940-9_227
https://doi.org/10.1007/978-3-662-46485-4_2|http://studia.complexica.net/index.php?option=com_content&view=article&id=221%3Avisualisation-de-systemes-dinformation-complexes-une-approche-par-l-points-de-vue-etendus-r-pp-235-262&catid=59%3Anumber-1&Itemid=105&lang=fr
https://doi.org/10.1007/978-3-662-55696-2_1|https://doi.org/10.1007/978-3-319-61949-1_13
https://doi.org/10.1007/978-3-662-55696-2_1|https://doi.org/10.1007/3-540-36124-3_19
https://doi.org/10.1007/978-3-662-55947-5_7|https://doi.org/10.1007/978-3-319-61949-1_25
https://doi.org/10.1007/978-3-662-55947-5_7|A Negotiation Protocol for Conflict Resolution in Multi-Agent Environments._1993
https://doi.org/10.1007/978-3-642-03722-1_8|https://d-nb.info/987814362
https://doi.org/10.1007/978-3-662-45947-8_6|https://doi.org/10.1109/COOPIS.1999.792173
https://doi.org/10.1007/978-3-642-35332-1_4|https://doi.org/10.1007/978-3-540-30468-5_1
https://doi.org/10.1007/978-3-662-58664-8_2|https://doi.org/10.1007/978-3-319-18830-0
https://doi.org/10.1007/978-3-662-58664-8_2|http://studia.complexica.net/index.php?option=com_content&view=article&id=83
https://doi.org/10.1007/978-3-662-46562-2_3|https://doi.org/10.1007/978-3-658-04910-2
https://doi.org/10.1007/978-3-662-46562-2_3|https://d-nb.info/985518715
https://doi.org/10.1007/978-3-662-46485-4_5|https://doi.org/10.1145/1416729.1416780
https://doi.org/10.1007/978-3-662-53416-8_4|https://d-nb.info/870212508
https://doi.org/10.1007/978-3-642-45315-1_5|https://doi.org/10.1007/3-540-18657-3
https://doi.org/10.1007/978-3-662-49784-5_1|http://studia.complexica.net/index.php?option=com_content&view=article&id=195%3Astudy-and-simulation-of-queuing-theory-in-the-toll-motorway-pp-96-130
https://doi.org/10.1007/978-3-662-49784-5_1|http://studia.complexica.net/index.php?option=com_content&view=article&id=67
https://doi.org/10.1007/978-3-662-49784-5_1|http://studia.complexica.net/index.php?option=com_content&view=article&id=222%3Agdt4mas-a-formal-model-and-language-to-specify-and-verify-agent-based-complex-systems-pp-5-32
https://doi.org/10.1007/978-3-642-16175-9_4|https://doi.org/10.1007/978-0-387-39940-9_5003
https://doi.org/10.1007/978-3-642-45315-1_2|https://doi.org/10.1007/978-3-642-03722-1_12
https://doi.org/10.1007/978-3-662-47804-2_1|https://d-nb.info/880936800
https://doi.org/10.1007/978-3-662-47804-2_1|https://doi.org/10.1007/978-3-540-39964-3_27
https://doi.org/10.1007/978-3-662-54173-9_6|https://d-nb.info/921006691
https://doi.org/10.1007/978-3-662-62386-2_5|https://doi.org/10.1007/978-3-642-03722-1_10
https://doi.org/10.1007/978-3-662-58384-5_6|https://doi.org/10.1007/978-3-540-39964-3_74
https://doi.org/10.1007/978-3-662-58384-5_6|https://doi.org/10.1007/3-540-36124-3_41
https://doi.org/10.1007/978-3-662-55947-5_5|https://doi.org/10.1007/978-0-387-39940-9_1047
https://doi.org/10.1007/978-3-662-55947-5_5|https://doi.org/10.1007/b104035
https://doi.org/10.1007/978-3-662-55947-5_5|https://doi.org/10.1007/978-1-84628-615-5
https://doi.org/10.1007/978-3-642-45269-7_1|https://doi.org/10.1007/3-540-44751-2_18
https://doi.org/10.1007/978-3-662-62199-8_2|https://doi.org/10.1007/978-3-540-39964-3_74
https://doi.org/10.1007/978-3-662-62199-8_2|https://doi.org/10.1007/978-3-540-39964-3_5
https://doi.org/10.1007/978-3-662-60531-8_1|https://doi.org/10.1007/978-3-540-39964-3_85
https://doi.org/10.1007/978-3-662-60531-8_1|https://doi.org/10.1007/978-3-642-22807-0
https://doi.org/10.1007/978-3-662-63519-3_2|https://doi.org/10.1007/978-1-4614-8806-4_36
https://doi.org/10.1007/978-3-662-63519-3_2|https://doi.org/10.1007/10722620_16
https://doi.org/10.1007/978-3-662-63519-3_2|http://studia.complexica.net/index.php?option=com_content&view=article&id=204%3Aon-some-hard-to-solve-versions-of-the-assignment-problem-pp65-78
https://doi.org/10.1007/978-3-662-55947-5_3|https://doi.org/10.1007/978-1-4939-2092-1_15
https://doi.org/10.1007/978-3-662-55947-5_3|Informatique._2012
https://doi.org/10.1007/978-3-642-54426-2_2|https://doi.org/10.1007/978-0-387-39940-9_75
https://doi.org/10.1007/978-3-642-54426-2_2|https://doi.org/10.1007/978-3-642-77714-1
https://doi.org/10.1007/978-3-642-28148-8_9|Vouzzavedibisar: Annonce: le BIAA fêtera ses 30 ans, le 30 mars 2012._2011
